Timestamp,Source_IP,Destination_IP,Attack_Type,Protocol,Packet_Size,Failed_Logins,Country,Response_Time,Threat_Level
4/21/26 15:51,192.0.2.26,10.0.0.8,Malware,TCP,797,4,India,245,Medium
4/21/26 15:53,192.0.2.15,10.0.1.11,DDoS,TCP,1386,1,India,871,High
4/21/26 16:10,203.0.113.104,192.168.2.20,Brute Force,HTTP,356,2,UK,276,Low
4/21/26 16:44,203.0.113.126,10.0.0.15,Brute Force,HTTPS,221,8,UK,582,Medium
4/21/26 17:17,203.0.113.124,10.0.0.12,Phishing,HTTPS,752,0,UK,177,Low
4/21/26 17:19,192.0.2.155,10.0.0.8,DDoS,HTTPS,956,3,Germany,410,Medium
4/21/26 17:26,192.0.2.17,192.168.1.25,Malware,TCP,750,1,India,434,Medium
4/21/26 17:28,203.0.113.126,172.16.1.15,DDoS,HTTP,973,0,UK,1225,Medium
4/21/26 18:15,192.0.2.173,172.16.0.5,Brute Force,HTTPS,398,8,Germany,480,Medium
4/21/26 18:26,198.51.100.217,172.16.1.9,SQL Injection,TCP,583,3,Japan,282,Medium
4/21/26 18:28,198.51.100.52,192.168.2.20,Malware,HTTPS,857,3,USA,536,Medium
4/21/26 19:05,192.0.2.15,10.0.1.11,Phishing,HTTPS,233,1,India,232,Low
4/21/26 19:13,192.0.2.12,192.168.1.5,Malware,HTTPS,518,3,India,530,Medium
4/21/26 20:52,198.51.100.87,192.168.1.10,Brute Force,TCP,639,9,USA,513,Medium
4/21/26 21:36,198.51.100.216,10.0.0.20,DDoS,TCP,1142,1,Japan,968,High
4/21/26 23:27,198.51.100.67,10.0.1.22,Brute Force,TCP,200,7,USA,445,Medium
4/22/26 1:28,192.0.2.155,192.168.2.6,Brute Force,HTTPS,549,16,Germany,677,High
4/22/26 1:36,192.0.2.30,10.0.1.18,Brute Force,HTTPS,241,12,India,354,High
4/22/26 2:10,198.51.100.201,10.1.0.14,SQL Injection,HTTPS,597,3,Japan,341,Medium
4/22/26 2:45,192.0.2.20,10.1.0.21,SQL Injection,HTTP,403,3,India,249,Medium
4/22/26 3:24,198.51.100.83,192.168.1.10,Malware,TCP,683,3,USA,460,Medium
4/22/26 4:24,198.51.100.81,10.1.0.14,Malware,HTTPS,1034,4,USA,714,Medium
4/22/26 6:41,203.0.113.120,10.1.0.25,SQL Injection,TCP,387,0,UK,98,Medium
4/22/26 7:04,203.0.113.135,172.16.0.12,Malware,HTTPS,453,0,UK,306,Low
4/22/26 7:17,192.0.2.164,10.0.1.7,Brute Force,HTTPS,287,8,Germany,297,Medium
4/22/26 7:19,198.51.100.88,10.0.1.7,Brute Force,HTTPS,244,16,USA,616,High
4/22/26 7:32,203.0.113.143,10.0.0.8,Brute Force,HTTPS,401,19,UK,780,High
4/22/26 8:18,198.51.100.217,10.0.0.8,Malware,TCP,811,0,Japan,629,Medium
4/22/26 8:39,192.0.2.15,10.0.0.8,Brute Force,TCP,288,11,India,659,Medium
4/22/26 9:02,203.0.113.137,10.0.0.5,Phishing,HTTPS,235,1,UK,340,Low
4/22/26 9:05,203.0.113.108,192.168.1.10,Malware,UDP,1043,5,UK,475,Medium
4/22/26 10:05,192.0.2.26,172.16.1.4,Brute Force,TCP,152,8,India,408,Low
4/22/26 10:20,198.51.100.230,10.0.0.8,Malware,HTTP,356,1,Japan,525,Medium
4/22/26 10:25,192.0.2.24,10.0.1.4,Brute Force,TCP,264,7,India,670,Medium
4/22/26 10:53,198.51.100.84,10.0.1.11,Brute Force,TCP,165,12,USA,577,High
4/22/26 10:57,198.51.100.234,172.16.0.8,Phishing,HTTPS,510,4,Japan,113,Low
4/22/26 11:13,192.0.2.34,10.1.0.14,Malware,HTTPS,801,1,India,367,Medium
4/22/26 11:16,192.0.2.5,10.1.0.14,Phishing,HTTPS,448,1,India,311,Low
4/22/26 11:25,192.0.2.160,10.0.0.20,Phishing,HTTPS,530,1,Germany,247,Low
4/22/26 11:51,198.51.100.217,10.0.0.12,Brute Force,TCP,353,14,Japan,583,High
4/22/26 12:02,198.51.100.202,10.1.0.14,Brute Force,HTTPS,432,14,Japan,366,High
4/22/26 12:03,203.0.113.132,10.0.0.5,Brute Force,HTTPS,226,16,UK,679,High
4/22/26 12:16,192.0.2.187,10.0.1.4,SQL Injection,HTTPS,384,2,Germany,322,Medium
4/22/26 12:21,198.51.100.74,10.0.0.8,Phishing,HTTPS,669,4,USA,131,Low
4/22/26 12:56,198.51.100.84,10.0.0.5,Brute Force,TCP,341,8,USA,683,Medium
4/22/26 12:56,203.0.113.130,10.0.0.20,Phishing,HTTPS,362,5,UK,296,Low
4/22/26 13:51,192.0.2.24,10.0.0.8,Malware,TCP,1286,4,India,564,High
4/22/26 14:03,198.51.100.67,192.168.1.5,Malware,TCP,605,0,USA,737,Medium
4/22/26 14:13,192.0.2.164,10.0.0.8,Malware,HTTP,1108,7,Germany,302,Medium
4/22/26 14:14,198.51.100.88,172.16.1.4,Phishing,HTTPS,319,2,USA,242,Low
4/22/26 14:19,203.0.113.138,10.0.0.8,Phishing,HTTPS,457,0,UK,272,Low
4/22/26 14:30,203.0.113.126,192.168.1.5,Brute Force,HTTPS,283,6,UK,296,Medium
4/22/26 14:48,203.0.113.121,10.0.1.4,Phishing,HTTPS,395,0,UK,315,Low
4/22/26 15:24,198.51.100.242,172.16.1.4,DDoS,HTTP,1349,0,Japan,518,High
4/22/26 15:26,203.0.113.127,172.16.0.5,Phishing,HTTPS,455,0,UK,205,Low
4/22/26 15:44,198.51.100.73,192.168.1.5,Phishing,HTTPS,602,1,USA,259,Low
4/22/26 15:50,198.51.100.72,10.0.0.8,Malware,TCP,662,3,USA,401,Medium
4/22/26 16:19,192.0.2.46,10.0.1.22,Brute Force,TCP,455,12,India,690,High
4/22/26 16:27,198.51.100.60,10.0.0.5,Phishing,HTTPS,250,0,USA,328,Low
4/22/26 16:30,192.0.2.26,192.168.1.5,DDoS,UDP,1190,3,India,824,High
4/22/26 16:44,192.0.2.33,10.0.1.4,Brute Force,HTTP,471,7,India,511,Medium
4/22/26 16:50,192.0.2.5,10.1.0.14,Malware,TCP,632,1,India,562,Low
4/22/26 18:06,192.0.2.24,192.168.2.6,Brute Force,TCP,310,7,India,413,Medium
4/22/26 18:13,192.0.2.8,10.0.0.12,Malware,HTTP,412,2,India,699,Medium
4/22/26 18:23,192.0.2.168,10.0.0.8,Phishing,HTTPS,508,3,Germany,269,Low
4/22/26 18:31,192.0.2.186,172.16.1.15,Phishing,HTTPS,196,1,Germany,40,Low
4/22/26 18:36,203.0.113.142,10.1.0.21,Phishing,HTTPS,259,0,UK,228,Low
4/22/26 18:46,192.0.2.155,10.0.0.5,Phishing,HTTPS,907,3,Germany,111,Low
4/22/26 19:07,192.0.2.33,10.0.0.8,Phishing,HTTP,280,0,India,257,Low
4/22/26 19:32,198.51.100.67,10.1.0.10,Brute Force,HTTPS,184,10,USA,712,Medium
4/22/26 20:39,198.51.100.55,10.0.0.12,SQL Injection,HTTPS,421,5,USA,395,Medium
4/22/26 21:05,198.51.100.92,10.0.1.7,Brute Force,TCP,142,13,USA,694,High
4/22/26 21:14,198.51.100.210,192.168.1.5,Malware,HTTPS,696,0,Japan,442,Low
4/22/26 21:19,192.0.2.153,10.1.0.14,Malware,TCP,617,2,Germany,531,Medium
4/22/26 21:40,198.51.100.90,192.168.2.20,Malware,TCP,1262,1,USA,467,Medium
4/22/26 22:15,192.0.2.15,10.1.0.14,Malware,TCP,608,6,India,216,Medium
4/22/26 22:24,198.51.100.202,10.0.1.4,SQL Injection,HTTP,583,3,Japan,70,Medium
4/22/26 22:43,192.0.2.7,10.1.0.25,Brute Force,TCP,221,7,India,482,Medium
4/22/26 23:58,192.0.2.37,10.0.0.20,Malware,HTTPS,634,4,India,556,Medium
4/23/26 0:23,198.51.100.84,10.0.1.11,DDoS,HTTP,896,0,USA,672,Medium
4/23/26 1:09,192.0.2.17,10.0.0.5,DDoS,UDP,1128,2,India,522,High
4/23/26 1:49,203.0.113.140,10.1.0.21,DDoS,UDP,1196,1,UK,629,High
4/23/26 1:58,192.0.2.167,172.16.1.4,Malware,HTTPS,627,3,Germany,201,Medium
4/23/26 2:18,198.51.100.51,10.0.1.4,Phishing,HTTPS,296,0,USA,291,Low
4/23/26 3:21,198.51.100.242,10.1.0.10,Phishing,HTTPS,482,2,Japan,145,Low
4/23/26 3:32,198.51.100.76,192.168.2.20,DDoS,UDP,1165,0,USA,502,Medium
4/23/26 4:21,198.51.100.97,10.0.1.18,Brute Force,TCP,416,8,USA,456,Medium
4/23/26 5:52,192.0.2.24,10.0.0.12,Phishing,HTTPS,374,0,India,339,Low
4/23/26 6:36,192.0.2.26,192.168.1.10,Brute Force,TCP,535,13,India,730,High
4/23/26 7:06,198.51.100.67,10.0.1.7,Malware,UDP,1339,5,USA,120,Medium
4/23/26 7:27,192.0.2.18,10.0.0.12,Malware,HTTPS,487,9,India,522,Medium
4/23/26 7:42,203.0.113.132,10.0.0.8,Malware,HTTPS,690,1,UK,398,Medium
4/23/26 8:16,192.0.2.8,10.1.0.25,Brute Force,TCP,299,5,India,380,Medium
4/23/26 8:48,192.0.2.177,172.16.1.9,Phishing,HTTPS,313,0,Germany,150,Low
4/23/26 9:22,192.0.2.161,10.0.0.12,Malware,TCP,1038,2,Germany,367,Medium
4/23/26 9:39,198.51.100.89,10.0.0.15,DDoS,HTTP,1165,2,USA,713,High
4/23/26 9:55,203.0.113.107,10.0.1.4,Brute Force,TCP,163,7,UK,359,Medium
4/23/26 10:07,192.0.2.3,192.168.1.10,DDoS,HTTP,1280,0,India,1051,High
4/23/26 10:24,192.0.2.15,172.16.1.4,Brute Force,TCP,316,16,India,632,High
4/23/26 11:01,192.0.2.159,10.1.0.10,Phishing,HTTPS,425,2,Germany,259,Low
4/23/26 11:09,198.51.100.72,192.168.1.5,Brute Force,HTTP,395,12,USA,482,Medium
4/23/26 11:17,192.0.2.33,172.16.0.5,Brute Force,HTTP,242,10,India,611,Medium
4/23/26 11:39,192.0.2.154,192.168.2.6,Brute Force,HTTPS,379,8,Germany,551,Medium
4/23/26 11:40,198.51.100.227,172.16.1.4,Malware,HTTPS,617,0,Japan,638,Medium
4/23/26 11:44,198.51.100.217,192.168.1.10,Brute Force,TCP,253,6,Japan,377,Medium
4/23/26 11:49,192.0.2.24,10.0.0.20,Brute Force,TCP,246,11,India,412,Medium
4/23/26 11:58,192.0.2.8,10.0.0.5,Brute Force,TCP,274,4,India,330,Low
4/23/26 12:18,192.0.2.164,192.168.1.10,Phishing,HTTPS,556,2,Germany,265,Low
4/23/26 12:42,198.51.100.66,10.0.0.12,Phishing,HTTPS,224,0,USA,198,Low
4/23/26 13:16,192.0.2.183,10.0.0.5,DDoS,UDP,1500,0,Germany,1041,High
4/23/26 13:45,192.0.2.2,10.1.0.10,Malware,HTTP,374,2,India,624,Medium
4/23/26 13:58,192.0.2.34,172.16.0.8,Brute Force,HTTPS,231,10,India,425,Medium
4/23/26 14:00,198.51.100.55,10.0.1.11,Phishing,HTTPS,259,2,USA,273,Low
4/23/26 14:14,192.0.2.15,172.16.1.9,Malware,TCP,773,6,India,573,Medium
4/23/26 14:55,192.0.2.153,10.0.0.20,Brute Force,TCP,360,10,Germany,489,Medium
4/23/26 15:01,192.0.2.46,10.1.0.10,DDoS,TCP,1222,1,India,819,Medium
4/23/26 15:24,192.0.2.42,192.168.1.5,SQL Injection,HTTPS,464,4,India,305,Medium
4/23/26 15:51,192.0.2.19,10.1.0.10,SQL Injection,HTTP,413,1,India,412,Medium
4/23/26 16:00,192.0.2.46,10.0.0.5,Brute Force,TCP,188,11,India,523,Medium
4/23/26 16:07,198.51.100.52,10.0.0.15,Phishing,HTTPS,772,1,USA,350,Low
4/23/26 16:24,192.0.2.164,10.0.1.4,Phishing,HTTPS,572,1,Germany,111,Low
4/23/26 16:25,192.0.2.24,10.0.0.8,Malware,HTTP,781,3,India,396,Medium
4/23/26 16:34,192.0.2.155,10.0.0.5,Phishing,HTTPS,286,1,Germany,188,Low
4/23/26 16:41,192.0.2.48,10.0.1.7,Brute Force,HTTPS,293,12,India,528,High
4/23/26 17:07,192.0.2.26,10.0.0.8,DDoS,UDP,1216,0,India,583,Medium
4/23/26 17:21,198.51.100.72,172.16.0.12,Brute Force,TCP,298,8,USA,610,Medium
4/23/26 17:46,192.0.2.153,10.0.0.8,Malware,TCP,550,5,Germany,437,Medium
4/23/26 17:58,198.51.100.98,10.0.1.7,Phishing,HTTPS,385,1,USA,211,Low
4/23/26 18:10,192.0.2.177,10.0.0.20,Phishing,HTTPS,653,0,Germany,81,Low
4/23/26 18:30,192.0.2.155,10.0.0.8,Phishing,HTTPS,577,1,Germany,278,Low
4/23/26 18:45,192.0.2.8,192.168.1.5,SQL Injection,HTTPS,630,6,India,195,Medium
4/23/26 18:45,192.0.2.26,10.1.0.14,DDoS,HTTP,1159,3,India,701,Medium
4/23/26 19:23,198.51.100.92,10.0.0.8,SQL Injection,HTTPS,774,0,USA,473,Medium
4/23/26 19:27,192.0.2.46,10.0.0.8,SQL Injection,HTTPS,489,1,India,289,Medium
4/23/26 20:11,192.0.2.33,172.16.0.5,SQL Injection,HTTP,310,2,India,223,Medium
4/23/26 20:28,192.0.2.32,10.0.0.12,SQL Injection,HTTP,1158,0,India,312,Medium
4/23/26 21:17,203.0.113.113,192.168.1.5,Malware,HTTPS,732,3,UK,478,Medium
4/23/26 21:32,198.51.100.210,192.168.1.5,DDoS,UDP,1172,0,Japan,954,Medium
4/23/26 23:42,198.51.100.228,10.0.1.18,Brute Force,TCP,342,2,Japan,310,Medium
4/23/26 23:44,203.0.113.126,10.0.1.7,Brute Force,HTTPS,296,9,UK,706,Medium
4/24/26 0:08,192.0.2.193,10.0.0.8,Phishing,HTTPS,308,0,Germany,149,Low
4/24/26 1:14,192.0.2.18,10.0.0.20,DDoS,UDP,1226,0,India,508,Medium
4/24/26 1:37,198.51.100.67,172.16.1.4,DDoS,TCP,1298,0,USA,339,Medium
4/24/26 1:55,198.51.100.78,172.16.1.15,DDoS,TCP,1028,0,USA,940,Medium
4/24/26 2:07,198.51.100.210,10.0.0.12,DDoS,HTTP,804,2,Japan,622,Medium
4/24/26 2:14,198.51.100.206,172.16.0.8,DDoS,UDP,1029,4,Japan,890,Medium
4/24/26 2:16,192.0.2.184,10.0.0.12,DDoS,UDP,1086,1,Germany,1016,Medium
4/24/26 2:18,192.0.2.177,10.0.0.8,DDoS,HTTP,766,0,Germany,821,Medium
4/24/26 2:23,192.0.2.48,10.0.0.5,Phishing,HTTP,133,1,India,422,Low
4/24/26 2:31,192.0.2.192,10.0.0.12,DDoS,HTTP,1410,0,Germany,617,High
4/24/26 2:39,192.0.2.155,10.0.1.18,DDoS,UDP,1184,0,Germany,457,High
4/24/26 2:48,198.51.100.239,10.1.0.10,DDoS,HTTP,1500,3,Japan,120,Medium
4/24/26 2:50,192.0.2.191,10.1.0.25,DDoS,HTTP,1080,1,Germany,1050,High
4/24/26 3:06,192.0.2.15,192.168.2.20,Malware,HTTPS,1172,4,India,294,Medium
4/24/26 4:15,198.51.100.207,172.16.1.4,Malware,TCP,1079,0,Japan,523,Medium
4/24/26 4:49,203.0.113.118,10.1.0.25,Malware,TCP,520,2,UK,427,Medium
4/24/26 5:11,192.0.2.24,10.1.0.14,Malware,HTTPS,580,0,India,704,Medium
4/24/26 6:01,198.51.100.55,172.16.1.4,DDoS,UDP,1500,2,USA,559,High
4/24/26 7:14,198.51.100.85,10.0.0.12,Malware,TCP,603,1,USA,417,Medium
4/24/26 7:36,198.51.100.67,10.0.0.12,SQL Injection,HTTP,472,3,USA,379,Medium
4/24/26 7:56,192.0.2.183,172.16.1.4,SQL Injection,HTTPS,732,1,Germany,344,Medium
4/24/26 8:11,198.51.100.72,10.0.0.15,Brute Force,HTTP,182,9,USA,596,Medium
4/24/26 9:16,192.0.2.33,10.0.1.22,DDoS,HTTPS,1102,2,India,986,High
4/24/26 9:18,192.0.2.34,192.168.1.25,Brute Force,TCP,297,7,India,428,Medium
4/24/26 9:33,192.0.2.1,192.168.2.6,DDoS,UDP,950,2,India,629,Medium
4/24/26 9:40,192.0.2.3,172.16.0.12,SQL Injection,HTTP,494,2,India,293,Medium
4/24/26 10:01,192.0.2.46,10.0.1.7,DDoS,HTTP,1427,1,India,305,Medium
4/24/26 10:08,203.0.113.143,10.0.1.4,SQL Injection,HTTPS,741,2,UK,364,Medium
4/24/26 10:18,198.51.100.216,192.168.1.5,DDoS,UDP,1042,3,Japan,881,Medium
4/24/26 10:25,192.0.2.153,10.0.1.4,Malware,UDP,529,1,Germany,420,Medium
4/24/26 10:35,198.51.100.83,172.16.1.4,Brute Force,HTTPS,282,13,USA,836,High
4/24/26 10:37,192.0.2.3,10.0.1.4,SQL Injection,HTTP,303,6,India,294,Medium
4/24/26 10:50,203.0.113.113,10.0.0.5,DDoS,UDP,1332,0,UK,632,Medium
4/24/26 11:01,203.0.113.132,192.168.1.10,DDoS,UDP,1451,0,UK,852,High
4/24/26 11:04,192.0.2.24,172.16.1.4,DDoS,HTTP,1170,1,India,1085,Medium
4/24/26 11:08,198.51.100.67,10.1.0.21,DDoS,UDP,1255,1,USA,699,Medium
4/24/26 11:09,192.0.2.24,10.0.1.4,DDoS,HTTP,1129,0,India,1260,Medium
4/24/26 11:10,198.51.100.89,10.0.0.8,Phishing,HTTPS,515,0,USA,285,Low
4/24/26 11:17,192.0.2.46,10.0.0.12,DDoS,HTTP,1076,3,India,681,High
4/24/26 11:29,192.0.2.20,172.16.0.8,DDoS,UDP,1109,0,India,208,Medium
4/24/26 11:37,192.0.2.33,172.16.0.5,DDoS,HTTP,1183,4,India,634,High
4/24/26 11:40,203.0.113.136,192.168.1.25,Phishing,HTTPS,772,0,UK,352,Low
4/24/26 11:41,198.51.100.242,192.168.1.25,DDoS,TCP,1121,1,Japan,533,Medium
4/24/26 11:57,192.0.2.33,10.1.0.25,DDoS,HTTP,1258,3,India,1012,High
4/24/26 11:59,198.51.100.83,172.16.0.12,DDoS,UDP,1271,1,USA,1479,Critical
4/24/26 12:22,198.51.100.75,192.168.1.5,Brute Force,TCP,347,9,USA,502,Medium
4/24/26 15:16,203.0.113.138,172.16.1.4,Phishing,HTTPS,131,1,UK,249,Low
4/24/26 15:21,198.51.100.84,10.0.0.12,Brute Force,HTTPS,160,9,USA,544,Medium
4/24/26 15:27,192.0.2.36,10.1.0.21,Phishing,HTTPS,267,1,India,375,Low
4/24/26 15:37,203.0.113.121,192.168.1.10,SQL Injection,HTTP,674,0,UK,418,Medium
4/24/26 16:16,192.0.2.21,172.16.1.15,DDoS,HTTPS,1455,1,India,770,Medium
4/24/26 16:31,192.0.2.153,10.0.0.5,Malware,UDP,566,3,Germany,758,Medium
4/24/26 16:39,192.0.2.180,172.16.1.4,DDoS,TCP,822,1,Germany,902,Medium
4/24/26 16:40,203.0.113.113,192.168.1.25,DDoS,HTTP,1313,1,UK,338,Medium
4/24/26 16:45,192.0.2.3,172.16.0.8,DDoS,HTTPS,939,3,India,120,Medium
4/24/26 16:56,192.0.2.153,172.16.0.8,DDoS,TCP,1221,4,Germany,746,High
4/24/26 17:03,192.0.2.46,172.16.0.5,DDoS,HTTP,1046,4,India,546,High
4/24/26 17:06,192.0.2.24,10.1.0.10,Malware,HTTPS,862,6,India,604,Medium
4/24/26 17:16,192.0.2.191,172.16.1.9,DDoS,UDP,728,0,Germany,887,Medium
4/24/26 17:34,192.0.2.3,10.0.0.12,DDoS,UDP,1088,0,India,705,Medium
4/24/26 17:44,203.0.113.138,172.16.0.8,SQL Injection,TCP,561,2,UK,321,Medium
4/24/26 17:52,198.51.100.215,10.0.0.5,DDoS,TCP,1335,1,Japan,1083,High
4/24/26 17:53,203.0.113.138,10.0.0.8,SQL Injection,HTTP,467,1,UK,431,Medium
4/24/26 17:56,192.0.2.167,10.1.0.25,DDoS,UDP,1500,3,Germany,1236,Critical
4/24/26 18:07,203.0.113.112,10.0.1.4,Malware,HTTPS,1130,0,UK,430,Medium
4/24/26 18:21,198.51.100.92,10.0.1.7,DDoS,UDP,1366,2,USA,890,High
4/24/26 18:25,203.0.113.120,10.0.0.5,Phishing,HTTPS,494,0,UK,40,Low
4/24/26 19:32,198.51.100.88,10.0.0.20,Brute Force,HTTP,270,6,USA,535,Medium
4/24/26 19:39,198.51.100.84,10.0.0.8,Brute Force,HTTPS,288,5,USA,386,Low
4/24/26 20:34,198.51.100.206,10.0.1.4,SQL Injection,TCP,944,2,Japan,79,Medium
4/24/26 21:28,198.51.100.70,10.1.0.21,Phishing,HTTPS,283,1,USA,232,Low
4/24/26 21:47,192.0.2.26,10.0.0.15,DDoS,UDP,1500,0,India,756,High
4/24/26 21:49,198.51.100.66,192.168.1.10,DDoS,UDP,1410,3,USA,452,High
4/24/26 21:53,203.0.113.144,172.16.1.4,Phishing,HTTPS,889,3,UK,363,Medium
4/24/26 22:04,198.51.100.76,172.16.1.4,DDoS,UDP,1340,0,USA,1010,High
4/24/26 22:37,192.0.2.29,10.1.0.14,SQL Injection,HTTPS,457,6,India,349,Medium
4/24/26 22:51,198.51.100.215,10.0.0.8,DDoS,UDP,758,1,Japan,644,Medium
4/24/26 23:10,192.0.2.26,10.0.0.15,Phishing,HTTPS,431,1,India,185,Low
4/24/26 23:19,198.51.100.211,172.16.1.9,SQL Injection,HTTPS,813,0,Japan,70,Low
4/25/26 1:53,203.0.113.143,192.168.1.25,DDoS,UDP,1208,0,UK,1412,High
4/25/26 2:11,198.51.100.83,192.168.1.25,DDoS,HTTP,1149,0,USA,762,Medium
4/25/26 2:34,192.0.2.195,192.168.2.6,Phishing,HTTPS,377,4,Germany,363,Low
4/25/26 2:48,192.0.2.26,172.16.1.9,Brute Force,TCP,319,4,India,160,Low
4/25/26 2:51,192.0.2.26,10.0.0.5,DDoS,UDP,1247,0,India,1193,High
4/25/26 5:00,192.0.2.163,172.16.1.9,Brute Force,TCP,726,1,Germany,214,Low
4/25/26 5:19,198.51.100.215,192.168.1.10,Brute Force,HTTPS,145,5,Japan,442,Medium
4/25/26 5:25,198.51.100.55,10.1.0.25,DDoS,UDP,821,0,USA,1033,High
4/25/26 5:35,198.51.100.83,10.0.1.11,Brute Force,TCP,277,6,USA,598,Medium
4/25/26 5:49,192.0.2.16,10.0.1.4,Malware,TCP,723,2,India,239,Medium
4/25/26 6:05,192.0.2.33,10.0.1.7,Brute Force,HTTPS,254,14,India,437,High
4/25/26 6:25,192.0.2.3,10.1.0.10,Phishing,HTTP,748,4,India,40,Low
4/25/26 7:01,192.0.2.36,10.1.0.21,Brute Force,HTTPS,409,6,India,583,Medium
4/25/26 7:06,198.51.100.68,10.0.0.5,Malware,TCP,737,0,USA,457,Medium
4/25/26 7:19,198.51.100.68,10.0.1.22,Malware,UDP,1061,4,USA,512,Medium
4/25/26 7:21,203.0.113.132,10.0.1.4,Phishing,HTTPS,320,1,UK,358,Low
4/25/26 7:48,192.0.2.183,172.16.0.12,SQL Injection,HTTP,499,6,Germany,104,Medium
4/25/26 7:53,192.0.2.6,10.0.1.7,SQL Injection,HTTPS,448,2,India,561,Medium
4/25/26 7:59,192.0.2.46,10.0.1.11,Phishing,HTTPS,331,1,India,156,Low
4/25/26 8:08,192.0.2.46,10.0.1.18,Phishing,HTTPS,220,0,India,198,Low
4/25/26 8:08,198.51.100.216,192.168.1.10,Brute Force,HTTPS,428,11,Japan,518,Medium
4/25/26 8:21,192.0.2.196,172.16.0.8,Phishing,HTTPS,255,0,Germany,207,Low
4/25/26 8:47,192.0.2.30,10.0.0.15,Brute Force,TCP,163,12,India,588,High
4/25/26 9:36,203.0.113.137,10.1.0.21,Malware,HTTPS,575,3,UK,80,Low
4/25/26 10:18,192.0.2.1,10.0.0.12,Phishing,HTTP,381,2,India,227,Low
4/25/26 10:21,192.0.2.5,172.16.1.15,Phishing,HTTPS,513,1,India,109,Low
4/25/26 10:27,198.51.100.75,10.0.1.22,Malware,TCP,432,6,USA,729,Medium
4/25/26 10:36,192.0.2.46,10.1.0.21,DDoS,HTTPS,1480,0,India,860,High
4/25/26 11:15,198.51.100.246,10.0.1.4,SQL Injection,HTTPS,509,5,Japan,584,Medium
4/25/26 11:18,203.0.113.119,10.0.0.8,SQL Injection,HTTP,485,1,UK,231,Medium
4/25/26 11:47,198.51.100.67,10.0.1.18,DDoS,TCP,924,2,USA,557,Medium
4/25/26 11:57,198.51.100.207,10.0.0.8,DDoS,HTTP,915,0,Japan,860,Medium
4/25/26 12:08,198.51.100.242,10.0.1.4,SQL Injection,HTTP,690,1,Japan,345,Low
4/25/26 12:24,198.51.100.67,172.16.1.4,Malware,HTTPS,250,5,USA,532,High
4/25/26 13:36,192.0.2.172,172.16.1.4,Brute Force,TCP,322,2,Germany,234,Low
4/25/26 13:36,203.0.113.146,192.168.1.5,Brute Force,HTTPS,397,15,UK,416,High
4/25/26 13:38,198.51.100.58,10.1.0.21,Malware,HTTPS,547,4,USA,80,Medium
4/25/26 14:37,192.0.2.153,192.168.1.10,Malware,TCP,355,0,Germany,439,Medium
4/25/26 14:39,198.51.100.92,10.0.0.12,DDoS,TCP,1052,1,USA,1008,Medium
4/25/26 14:53,192.0.2.33,10.0.1.22,Malware,TCP,532,3,India,480,Medium
4/25/26 14:54,192.0.2.176,192.168.1.10,Malware,HTTP,462,7,Germany,718,Medium
4/25/26 15:40,198.51.100.51,192.168.1.5,Phishing,HTTPS,751,2,USA,259,Low
4/25/26 15:42,192.0.2.43,10.0.1.7,Phishing,HTTPS,287,0,India,168,Low
4/25/26 16:00,192.0.2.46,10.1.0.10,DDoS,UDP,999,0,India,664,Medium
4/25/26 16:53,198.51.100.72,10.0.1.18,Brute Force,HTTPS,209,9,USA,513,Medium
4/25/26 16:53,192.0.2.24,172.16.0.12,Malware,HTTPS,600,3,India,494,Medium
4/25/26 17:12,198.51.100.67,10.0.1.4,DDoS,HTTPS,1348,4,USA,852,High
4/25/26 17:14,192.0.2.24,10.0.0.8,DDoS,HTTP,1098,0,India,729,Medium
4/25/26 17:56,203.0.113.110,10.0.0.8,Malware,TCP,598,1,UK,431,Medium
4/25/26 17:59,192.0.2.171,10.0.0.15,DDoS,UDP,1500,1,Germany,1094,High
4/25/26 18:38,198.51.100.216,10.1.0.21,Brute Force,HTTPS,338,8,Japan,623,Medium
4/25/26 18:39,198.51.100.207,10.0.1.7,Brute Force,TCP,131,14,Japan,588,High
4/25/26 18:44,198.51.100.75,10.0.0.15,Phishing,HTTPS,211,0,USA,147,Low
4/25/26 19:21,192.0.2.192,10.0.0.15,SQL Injection,HTTP,889,1,Germany,587,Medium
4/25/26 19:47,192.0.2.153,10.0.1.22,Brute Force,TCP,283,11,Germany,526,Medium
4/25/26 19:53,198.51.100.57,10.0.0.5,Malware,HTTPS,1279,3,USA,194,Medium
4/25/26 19:56,192.0.2.30,10.0.0.12,Brute Force,HTTPS,384,10,India,588,Medium
4/25/26 20:13,198.51.100.57,10.0.0.15,Phishing,HTTPS,379,1,USA,40,Low
4/25/26 20:25,203.0.113.123,10.1.0.25,Malware,HTTP,286,1,UK,722,Medium
4/25/26 20:38,192.0.2.8,10.0.0.5,Malware,UDP,1035,3,India,307,Medium
4/25/26 20:44,198.51.100.216,10.0.0.12,Brute Force,TCP,93,7,Japan,416,Medium
4/25/26 21:09,198.51.100.71,10.1.0.25,Phishing,HTTPS,328,2,USA,295,Low
4/25/26 21:19,192.0.2.153,10.0.0.12,SQL Injection,HTTPS,568,1,Germany,388,Medium
4/25/26 21:24,198.51.100.66,172.16.0.5,Brute Force,TCP,204,13,USA,564,High
4/25/26 21:36,198.51.100.83,172.16.0.8,DDoS,TCP,709,0,USA,844,Medium
